529.902415625412,114530
529.907536330359,96059
529.912656952578,68409
529.917777492063,78990
529.92289794881,109418
529.928018322814,54111
529.93313861407,32206
529.938258822573,57412
529.943378948318,71448
529.948498991302,81895
529.953618951518,21698
529.958738828962,-339
529.96385862363,11750
529.968978335516,51965
529.974097964615,52885
529.979217510924,27552
529.984336974436,82182
529.989456355148,73012
529.994575653053,80167
529.999694868149,80230
530.004814000429,61476
530.009933049889,29821
530.015052016524,34309
530.02017090033,49392
530.025289701301,54586
530.030408419433,62281
530.03552705472,60323
530.040645607159,71177
530.045764076744,64676
530.05088246347,72906
530.056000767333,71783
530.061118988328,77092
530.06623712645,73752
530.071355181694,58930
530.076473154056,53477
530.08159104353,66984
530.086708850112,67991
530.091826573797,67800
530.09694421458,51978
530.102061772457,70650
530.107179247422,67210
530.11229663947,64548
530.117413948598,86655
530.1225311748,89441
530.127648318071,81983
530.132765378407,69657
530.137882355802,77493
530.142999250253,88687
530.148116061753,79353
530.153232790299,75437
530.158349435885,69932
530.163465998507,70465
530.16858247816,88375
530.173698874839,103983
530.17881518854,92135
530.183931419257,82384
530.189047566985,91158
530.19416363172,70871
530.199279613458,84422
530.204395512192,69910
530.20951132792,87660
530.214627060634,79678
530.219742710332,61882
530.224858277008,71082
530.229973760657,71743
530.235089161274,60550
530.240204478855,77423
530.245319713395,103771
530.250434864889,117629
530.255549933333,105084
530.260664918721,96294
530.265779821048,76057
530.27089464031,66216
530.276009376502,85300
530.28112402962,100079
530.286238599658,104154
530.291353086612,100240
530.296467490476,97103
530.301581811247,100008
530.306696048919,97247
530.311810203487,82510
530.316924274947,90639
530.322038263294,96065
530.327152168522,105975
530.332265990628,101685
530.337379729607,95431
530.342493385453,120376
530.347606958162,114426
530.35272044773,98225
530.35783385415,99161
530.362947177419,119167
530.368060417532,115652
530.373173574483,113382
530.378286648269,122929
530.383399638884,132959
530.388512546323,120717
530.393625370583,134332
530.398738111657,127550
530.403850769541,107350
530.40896334423,98410
530.41407583572,92447
530.419188244006,113833
530.424300569083,129308
530.429412810946,131960
530.43452496959,103200
530.439637045011,102750
530.444749037203,117394
530.449860946163,113874
530.454972771885,117058
530.460084514364,102421
530.465196173595,116422
530.470307749575,128776
530.475419242297,130758
530.480530651758,122929
530.485641977952,94238
530.490753220875,103732
530.495864380522,110469
530.500975456888,88487
530.506086449968,104396
530.511197359757,119758
530.516308186251,124511
530.521418929445,116695
530.526529589334,109172
530.531640165914,107946
530.536750659179,128019
530.541861069125,133060
530.546971395746,137098
530.552081639039,121607
530.557191798999,109846
530.562301875619,118549
530.567411868897,111075
530.572521778827,114224
530.577631605404,129179
530.582741348623,128216
530.58785100848,127202
530.59296058497,124557
530.598070078088,144146
530.603179487829,163333
530.608288814188,167841
530.613398057162,166275
530.618507216744,144889
530.623616292931,126638
530.628725285716,135168
530.633834195097,147486
530.638943021067,126848
530.644051763622,129846
530.649160422758,145255
530.654268998469,149291
530.65937749075,148289
530.664485899597,125886
530.669594225006,107323
530.674702466971,107451
